

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 637 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 3.59%

RAxML rapid bootstrapping and subsequent ML search

Using 1 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 637
Name: No Name Provided
DataType: AA
Substitution Matrix: LG
Using fixed base frequencies




RAxML was called as follows:

raxmlHPC -s ../Spikes_aligned.fasta -n Spike_tree.txt -m PROTGAMMALG -f a -p 10 -N autoMRE -x 10 



Time for BS model parameter optimization 2.504336
Bootstrap[0]: Time 21.219727 seconds, bootstrap likelihood -16096.499052, best rearrangement setting 5
Bootstrap[32]: Time 19.156894 seconds, bootstrap likelihood -16570.017557, best rearrangement setting 11
Bootstrap[33]: Time 18.470420 seconds, bootstrap likelihood -17799.685812, best rearrangement setting 5
Bootstrap[34]: Time 20.513783 seconds, bootstrap likelihood -16895.074035, best rearrangement setting 15
Bootstrap[35]: Time 20.385743 seconds, bootstrap likelihood -16842.175673, best rearrangement setting 7
Bootstrap[36]: Time 20.774256 seconds, bootstrap likelihood -17521.995283, best rearrangement setting 11
Bootstrap[37]: Time 18.962403 seconds, bootstrap likelihood -17126.267605, best rearrangement setting 7
Bootstrap[38]: Time 18.872514 seconds, bootstrap likelihood -16526.953584, best rearrangement setting 15
Bootstrap[39]: Time 18.331010 seconds, bootstrap likelihood -17751.990006, best rearrangement setting 10
Bootstrap[40]: Time 19.936284 seconds, bootstrap likelihood -17338.392535, best rearrangement setting 8
Bootstrap[41]: Time 20.099696 seconds, bootstrap likelihood -16895.658929, best rearrangement setting 14
Bootstrap[42]: Time 18.774913 seconds, bootstrap likelihood -17301.949373, best rearrangement setting 11
Bootstrap[43]: Time 19.823845 seconds, bootstrap likelihood -17307.319409, best rearrangement setting 11
Bootstrap[44]: Time 17.720374 seconds, bootstrap likelihood -16336.861519, best rearrangement setting 5
Bootstrap[45]: Time 17.420718 seconds, bootstrap likelihood -16755.715636, best rearrangement setting 15
Bootstrap[46]: Time 20.287814 seconds, bootstrap likelihood -16534.249240, best rearrangement setting 15
Bootstrap[47]: Time 18.533083 seconds, bootstrap likelihood -17788.410830, best rearrangement setting 9
Bootstrap[48]: Time 18.726791 seconds, bootstrap likelihood -17998.720551, best rearrangement setting 15
Bootstrap[49]: Time 18.494454 seconds, bootstrap likelihood -17144.629305, best rearrangement setting 10
Bootstrap[50]: Time 19.426957 seconds, bootstrap likelihood -16653.982654, best rearrangement setting 15
Bootstrap[51]: Time 18.854303 seconds, bootstrap likelihood -16871.610995, best rearrangement setting 11
Bootstrap[52]: Time 19.375128 seconds, bootstrap likelihood -17557.435037, best rearrangement setting 10
Bootstrap[53]: Time 17.541149 seconds, bootstrap likelihood -17076.930801, best rearrangement setting 13
Bootstrap[54]: Time 17.727433 seconds, bootstrap likelihood -18193.809098, best rearrangement setting 15
Bootstrap[55]: Time 19.154936 seconds, bootstrap likelihood -17153.607462, best rearrangement setting 6
Bootstrap[56]: Time 18.927012 seconds, bootstrap likelihood -16560.810770, best rearrangement setting 12
Bootstrap[57]: Time 19.311407 seconds, bootstrap likelihood -16749.007443, best rearrangement setting 12
Bootstrap[58]: Time 16.652237 seconds, bootstrap likelihood -16400.652491, best rearrangement setting 5
Bootstrap[59]: Time 18.249228 seconds, bootstrap likelihood -16527.372695, best rearrangement setting 9
Bootstrap[60]: Time 18.859623 seconds, bootstrap likelihood -16889.897905, best rearrangement setting 10
Bootstrap[61]: Time 19.869908 seconds, bootstrap likelihood -16885.490040, best rearrangement setting 11
Bootstrap[62]: Time 18.696614 seconds, bootstrap likelihood -16531.362322, best rearrangement setting 15
Bootstrap[63]: Time 20.341824 seconds, bootstrap likelihood -17188.133865, best rearrangement setting 11
Bootstrap[64]: Time 18.644599 seconds, bootstrap likelihood -16919.077591, best rearrangement setting 7
Bootstrap[65]: Time 20.308995 seconds, bootstrap likelihood -18210.011648, best rearrangement setting 11
Bootstrap[66]: Time 17.874664 seconds, bootstrap likelihood -16906.031897, best rearrangement setting 7
Bootstrap[67]: Time 19.763224 seconds, bootstrap likelihood -16581.497624, best rearrangement setting 8
Bootstrap[68]: Time 18.508928 seconds, bootstrap likelihood -17455.806669, best rearrangement setting 13
Bootstrap[69]: Time 20.870095 seconds, bootstrap likelihood -17809.610430, best rearrangement setting 12
Bootstrap[70]: Time 20.489752 seconds, bootstrap likelihood -17582.339953, best rearrangement setting 13
Bootstrap[71]: Time 17.953431 seconds, bootstrap likelihood -16727.851752, best rearrangement setting 6
Bootstrap[72]: Time 19.182392 seconds, bootstrap likelihood -17010.041544, best rearrangement setting 10
Bootstrap[73]: Time 19.085011 seconds, bootstrap likelihood -17754.164811, best rearrangement setting 12
Bootstrap[74]: Time 19.640211 seconds, bootstrap likelihood -15942.581179, best rearrangement setting 12
Bootstrap[75]: Time 19.068946 seconds, bootstrap likelihood -16276.958208, best rearrangement setting 12
Bootstrap[76]: Time 18.667940 seconds, bootstrap likelihood -16439.325734, best rearrangement setting 12
Bootstrap[77]: Time 19.433399 seconds, bootstrap likelihood -17303.671698, best rearrangement setting 11
Bootstrap[78]: Time 18.735808 seconds, bootstrap likelihood -16588.271406, best rearrangement setting 5
Bootstrap[79]: Time 17.655409 seconds, bootstrap likelihood -16960.606478, best rearrangement setting 8
Bootstrap[80]: Time 18.730295 seconds, bootstrap likelihood -16763.243440, best rearrangement setting 11
Bootstrap[81]: Time 18.417732 seconds, bootstrap likelihood -17667.701774, best rearrangement setting 13
Bootstrap[82]: Time 19.299215 seconds, bootstrap likelihood -16648.897889, best rearrangement setting 7
Bootstrap[83]: Time 19.957564 seconds, bootstrap likelihood -17198.097350, best rearrangement setting 8
Bootstrap[84]: Time 19.811950 seconds, bootstrap likelihood -17095.326162, best rearrangement setting 14
Bootstrap[85]: Time 18.346825 seconds, bootstrap likelihood -16673.228793, best rearrangement setting 9
Bootstrap[86]: Time 18.435992 seconds, bootstrap likelihood -17901.139482, best rearrangement setting 11
Bootstrap[87]: Time 20.048017 seconds, bootstrap likelihood -17412.791069, best rearrangement setting 9
Bootstrap[88]: Time 18.466081 seconds, bootstrap likelihood -17748.074460, best rearrangement setting 5
Bootstrap[89]: Time 18.134824 seconds, bootstrap likelihood -16722.694859, best rearrangement setting 13
Bootstrap[90]: Time 21.201321 seconds, bootstrap likelihood -16953.021934, best rearrangement setting 13
Bootstrap[91]: Time 19.571286 seconds, bootstrap likelihood -17776.126304, best rearrangement setting 9
Bootstrap[92]: Time 17.666829 seconds, bootstrap likelihood -17930.112346, best rearrangement setting 13
Bootstrap[93]: Time 19.755761 seconds, bootstrap likelihood -17924.621790, best rearrangement setting 15
Bootstrap[94]: Time 20.101800 seconds, bootstrap likelihood -17938.415277, best rearrangement setting 10
Bootstrap[95]: Time 19.770217 seconds, bootstrap likelihood -17889.541476, best rearrangement setting 10
Bootstrap[96]: Time 19.532418 seconds, bootstrap likelihood -17257.684257, best rearrangement setting 8
Bootstrap[97]: Time 19.638694 seconds, bootstrap likelihood -17401.475024, best rearrangement setting 14
Bootstrap[98]: Time 19.500389 seconds, bootstrap likelihood -17071.322242, best rearrangement setting 10
Bootstrap[99]: Time 18.687966 seconds, bootstrap likelihood -17437.367326, best rearrangement setting 13
Bootstrap[100]: Time 20.770101 seconds, bootstrap likelihood -17094.887158, best rearrangement setting 13
Bootstrap[101]: Time 18.044943 seconds, bootstrap likelihood -16659.270707, best rearrangement setting 6
Bootstrap[102]: Time 17.258280 seconds, bootstrap likelihood -16172.045481, best rearrangement setting 6
Bootstrap[103]: Time 19.907515 seconds, bootstrap likelihood -16158.486371, best rearrangement setting 8
Bootstrap[104]: Time 18.425877 seconds, bootstrap likelihood -16744.140469, best rearrangement setting 12
Bootstrap[105]: Time 18.768720 seconds, bootstrap likelihood -16661.558188, best rearrangement setting 6
Bootstrap[106]: Time 20.873470 seconds, bootstrap likelihood -17789.881164, best rearrangement setting 7
Bootstrap[107]: Time 19.057248 seconds, bootstrap likelihood -17268.219023, best rearrangement setting 9
Bootstrap[108]: Time 18.130905 seconds, bootstrap likelihood -17088.169431, best rearrangement setting 7
Bootstrap[109]: Time 20.867126 seconds, bootstrap likelihood -17177.846842, best rearrangement setting 14
Bootstrap[110]: Time 19.261933 seconds, bootstrap likelihood -16756.030169, best rearrangement setting 9
Bootstrap[111]: Time 19.932434 seconds, bootstrap likelihood -17416.951785, best rearrangement setting 5
Bootstrap[112]: Time 18.711412 seconds, bootstrap likelihood -16800.966547, best rearrangement setting 15
Bootstrap[113]: Time 19.266148 seconds, bootstrap likelihood -17463.989507, best rearrangement setting 6
Bootstrap[114]: Time 17.668333 seconds, bootstrap likelihood -17177.001564, best rearrangement setting 8
Bootstrap[115]: Time 19.873218 seconds, bootstrap likelihood -16905.193492, best rearrangement setting 9
Bootstrap[116]: Time 18.361643 seconds, bootstrap likelihood -17625.027136, best rearrangement setting 13
Bootstrap[117]: Time 17.747074 seconds, bootstrap likelihood -15901.481221, best rearrangement setting 10
Bootstrap[118]: Time 18.914652 seconds, bootstrap likelihood -17721.556817, best rearrangement setting 13
Bootstrap[119]: Time 18.448598 seconds, bootstrap likelihood -16522.638085, best rearrangement setting 15
Bootstrap[120]: Time 20.049894 seconds, bootstrap likelihood -17021.562157, best rearrangement setting 10
Bootstrap[121]: Time 19.721687 seconds, bootstrap likelihood -17737.573093, best rearrangement setting 14
Bootstrap[122]: Time 18.867185 seconds, bootstrap likelihood -17004.574008, best rearrangement setting 6
Bootstrap[123]: Time 19.547819 seconds, bootstrap likelihood -17560.938567, best rearrangement setting 7
Bootstrap[124]: Time 18.442110 seconds, bootstrap likelihood -17012.209125, best rearrangement setting 11
Bootstrap[125]: Time 20.373382 seconds, bootstrap likelihood -17383.349156, best rearrangement setting 12
Bootstrap[126]: Time 18.797529 seconds, bootstrap likelihood -16078.062802, best rearrangement setting 14
Bootstrap[127]: Time 19.312528 seconds, bootstrap likelihood -16879.017272, best rearrangement setting 9
Bootstrap[128]: Time 19.065325 seconds, bootstrap likelihood -16955.165445, best rearrangement setting 9
Bootstrap[129]: Time 19.202479 seconds, bootstrap likelihood -16331.507840, best rearrangement setting 15
Bootstrap[130]: Time 20.329127 seconds, bootstrap likelihood -16648.395666, best rearrangement setting 9
Bootstrap[131]: Time 19.444120 seconds, bootstrap likelihood -16864.214455, best rearrangement setting 8
Bootstrap[132]: Time 17.968010 seconds, bootstrap likelihood -17688.969468, best rearrangement setting 9
Bootstrap[133]: Time 20.829122 seconds, bootstrap likelihood -16978.221201, best rearrangement setting 10
Bootstrap[134]: Time 20.106829 seconds, bootstrap likelihood -17616.304794, best rearrangement setting 12
Bootstrap[135]: Time 20.331456 seconds, bootstrap likelihood -17531.410755, best rearrangement setting 13
Bootstrap[136]: Time 21.804693 seconds, bootstrap likelihood -17166.224881, best rearrangement setting 14
Bootstrap[137]: Time 18.454493 seconds, bootstrap likelihood -17282.265464, best rearrangement setting 8
Bootstrap[138]: Time 19.137290 seconds, bootstrap likelihood -17357.119879, best rearrangement setting 15
Bootstrap[139]: Time 20.546442 seconds, bootstrap likelihood -17410.495414, best rearrangement setting 14
Bootstrap[140]: Time 18.557672 seconds, bootstrap likelihood -15970.469447, best rearrangement setting 10
Bootstrap[141]: Time 17.879180 seconds, bootstrap likelihood -17142.724782, best rearrangement setting 6
Bootstrap[142]: Time 22.579301 seconds, bootstrap likelihood -17622.580534, best rearrangement setting 14
Bootstrap[143]: Time 17.708371 seconds, bootstrap likelihood -16932.664302, best rearrangement setting 5
Bootstrap[144]: Time 18.844207 seconds, bootstrap likelihood -16087.821297, best rearrangement setting 12
Bootstrap[145]: Time 18.134741 seconds, bootstrap likelihood -16456.310398, best rearrangement setting 8
Bootstrap[146]: Time 20.418562 seconds, bootstrap likelihood -17302.121590, best rearrangement setting 10
Bootstrap[147]: Time 19.953538 seconds, bootstrap likelihood -17422.134272, best rearrangement setting 5
Bootstrap[148]: Time 17.808845 seconds, bootstrap likelihood -16907.477112, best rearrangement setting 14
Bootstrap[149]: Time 18.000640 seconds, bootstrap likelihood -15869.625049, best rearrangement setting 11
Bootstrap[150]: Time 19.883925 seconds, bootstrap likelihood -18096.796708, best rearrangement setting 12
Bootstrap[151]: Time 20.052166 seconds, bootstrap likelihood -17803.841943, best rearrangement setting 13
Bootstrap[152]: Time 18.686898 seconds, bootstrap likelihood -15859.589427, best rearrangement setting 5
Bootstrap[153]: Time 19.947743 seconds, bootstrap likelihood -18310.288357, best rearrangement setting 13
Bootstrap[154]: Time 20.204978 seconds, bootstrap likelihood -17066.476054, best rearrangement setting 9
Bootstrap[155]: Time 18.368208 seconds, bootstrap likelihood -16650.990260, best rearrangement setting 7
Bootstrap[156]: Time 20.568917 seconds, bootstrap likelihood -16607.141286, best rearrangement setting 13
Bootstrap[157]: Time 20.388641 seconds, bootstrap likelihood -18214.758658, best rearrangement setting 15
Bootstrap[158]: Time 19.898068 seconds, bootstrap likelihood -17204.823373, best rearrangement setting 9
Bootstrap[159]: Time 18.886513 seconds, bootstrap likelihood -17729.970131, best rearrangement setting 15
Bootstrap[160]: Time 17.507156 seconds, bootstrap likelihood -17987.991522, best rearrangement setting 6
Bootstrap[161]: Time 19.836449 seconds, bootstrap likelihood -17347.337186, best rearrangement setting 10
Bootstrap[162]: Time 20.060987 seconds, bootstrap likelihood -17768.753051, best rearrangement setting 7
Bootstrap[163]: Time 20.015537 seconds, bootstrap likelihood -16669.640406, best rearrangement setting 10
Bootstrap[164]: Time 20.589365 seconds, bootstrap likelihood -17243.844801, best rearrangement setting 9
Bootstrap[165]: Time 18.474329 seconds, bootstrap likelihood -17047.532578, best rearrangement setting 5
Bootstrap[166]: Time 17.922875 seconds, bootstrap likelihood -17309.110043, best rearrangement setting 8
Bootstrap[167]: Time 19.887271 seconds, bootstrap likelihood -16065.869413, best rearrangement setting 13
Bootstrap[168]: Time 20.267069 seconds, bootstrap likelihood -17334.318810, best rearrangement setting 8
Bootstrap[169]: Time 21.686683 seconds, bootstrap likelihood -18019.315567, best rearrangement setting 13
Bootstrap[170]: Time 19.404836 seconds, bootstrap likelihood -17312.974540, best rearrangement setting 12
Bootstrap[171]: Time 17.935672 seconds, bootstrap likelihood -15839.923614, best rearrangement setting 10
Bootstrap[172]: Time 20.117834 seconds, bootstrap likelihood -18004.201413, best rearrangement setting 9
Bootstrap[173]: Time 19.702316 seconds, bootstrap likelihood -16824.007785, best rearrangement setting 7
Bootstrap[174]: Time 19.724808 seconds, bootstrap likelihood -17602.438864, best rearrangement setting 10
Bootstrap[175]: Time 18.559556 seconds, bootstrap likelihood -17079.272048, best rearrangement setting 8
Bootstrap[176]: Time 19.639250 seconds, bootstrap likelihood -17991.874311, best rearrangement setting 10
Bootstrap[177]: Time 20.920453 seconds, bootstrap likelihood -17786.326298, best rearrangement setting 15
Bootstrap[178]: Time 20.676997 seconds, bootstrap likelihood -16897.542840, best rearrangement setting 8
Bootstrap[179]: Time 19.259541 seconds, bootstrap likelihood -17122.784965, best rearrangement setting 15
Bootstrap[180]: Time 19.548881 seconds, bootstrap likelihood -17152.242779, best rearrangement setting 5
Bootstrap[181]: Time 19.878755 seconds, bootstrap likelihood -17219.732268, best rearrangement setting 7
Bootstrap[182]: Time 21.002849 seconds, bootstrap likelihood -18148.908731, best rearrangement setting 12
Bootstrap[183]: Time 18.722207 seconds, bootstrap likelihood -16054.925640, best rearrangement setting 12
Bootstrap[184]: Time 19.866017 seconds, bootstrap likelihood -17126.739584, best rearrangement setting 5
Bootstrap[185]: Time 18.845396 seconds, bootstrap likelihood -17335.216441, best rearrangement setting 13
Bootstrap[186]: Time 21.320121 seconds, bootstrap likelihood -17001.099842, best rearrangement setting 15
Bootstrap[187]: Time 19.369980 seconds, bootstrap likelihood -17680.402829, best rearrangement setting 5
Bootstrap[188]: Time 19.049077 seconds, bootstrap likelihood -17571.769637, best rearrangement setting 8
Bootstrap[189]: Time 18.810148 seconds, bootstrap likelihood -16705.608775, best rearrangement setting 9
Bootstrap[190]: Time 19.382550 seconds, bootstrap likelihood -17286.431639, best rearrangement setting 14
Bootstrap[191]: Time 19.712974 seconds, bootstrap likelihood -16943.786676, best rearrangement setting 11
Bootstrap[192]: Time 19.305616 seconds, bootstrap likelihood -17813.487514, best rearrangement setting 10
Bootstrap[193]: Time 19.321886 seconds, bootstrap likelihood -17650.064932, best rearrangement setting 12
Bootstrap[194]: Time 19.842768 seconds, bootstrap likelihood -18394.557883, best rearrangement setting 14
Bootstrap[195]: Time 21.872464 seconds, bootstrap likelihood -17259.658933, best rearrangement setting 7
Bootstrap[196]: Time 19.902785 seconds, bootstrap likelihood -16892.037358, best rearrangement setting 14
Bootstrap[197]: Time 19.636824 seconds, bootstrap likelihood -17740.551074, best rearrangement setting 6
Bootstrap[198]: Time 18.243053 seconds, bootstrap likelihood -17116.906344, best rearrangement setting 13
Bootstrap[199]: Time 17.545111 seconds, bootstrap likelihood -17108.162272, best rearrangement setting 9
Bootstrap[200]: Time 19.712095 seconds, bootstrap likelihood -16781.497073, best rearrangement setting 10
Bootstrap[201]: Time 19.225324 seconds, bootstrap likelihood -16724.696257, best rearrangement setting 11
Bootstrap[202]: Time 19.467666 seconds, bootstrap likelihood -17194.475789, best rearrangement setting 7
Bootstrap[203]: Time 19.555969 seconds, bootstrap likelihood -17563.452835, best rearrangement setting 10
Bootstrap[204]: Time 17.997311 seconds, bootstrap likelihood -16106.495569, best rearrangement setting 15
Bootstrap[205]: Time 20.249747 seconds, bootstrap likelihood -17433.936166, best rearrangement setting 13
Bootstrap[206]: Time 20.342180 seconds, bootstrap likelihood -16967.028242, best rearrangement setting 9
Bootstrap[207]: Time 19.210942 seconds, bootstrap likelihood -17249.885736, best rearrangement setting 10
Bootstrap[208]: Time 19.032847 seconds, bootstrap likelihood -17483.432029, best rearrangement setting 8
Bootstrap[209]: Time 18.621047 seconds, bootstrap likelihood -16490.129536, best rearrangement setting 5
Bootstrap[210]: Time 18.353941 seconds, bootstrap likelihood -16782.685587, best rearrangement setting 11
Bootstrap[211]: Time 19.248242 seconds, bootstrap likelihood -17345.921449, best rearrangement setting 10
Bootstrap[212]: Time 19.486485 seconds, bootstrap likelihood -17042.379373, best rearrangement setting 10
Bootstrap[213]: Time 16.304920 seconds, bootstrap likelihood -16824.281882, best rearrangement setting 6
Bootstrap[214]: Time 19.302077 seconds, bootstrap likelihood -19208.961512, best rearrangement setting 6
Bootstrap[215]: Time 18.712758 seconds, bootstrap likelihood -18063.204425, best rearrangement setting 14
Bootstrap[216]: Time 18.574927 seconds, bootstrap likelihood -17762.579425, best rearrangement setting 15
Bootstrap[217]: Time 20.497360 seconds, bootstrap likelihood -16616.527711, best rearrangement setting 14
Bootstrap[218]: Time 19.332060 seconds, bootstrap likelihood -17120.045460, best rearrangement setting 7
Bootstrap[219]: Time 17.846488 seconds, bootstrap likelihood -16246.486280, best rearrangement setting 9
Bootstrap[220]: Time 19.736604 seconds, bootstrap likelihood -17719.245118, best rearrangement setting 8
Bootstrap[221]: Time 18.250517 seconds, bootstrap likelihood -16801.039019, best rearrangement setting 8
Bootstrap[222]: Time 21.391764 seconds, bootstrap likelihood -17315.238319, best rearrangement setting 15
Bootstrap[223]: Time 18.788355 seconds, bootstrap likelihood -17391.879511, best rearrangement setting 7
Bootstrap[224]: Time 16.995487 seconds, bootstrap likelihood -17560.255577, best rearrangement setting 8
Bootstrap[225]: Time 19.115729 seconds, bootstrap likelihood -17282.822867, best rearrangement setting 11
Bootstrap[226]: Time 18.470535 seconds, bootstrap likelihood -16104.960166, best rearrangement setting 11
Bootstrap[227]: Time 18.478939 seconds, bootstrap likelihood -17211.737080, best rearrangement setting 7
Bootstrap[228]: Time 21.482892 seconds, bootstrap likelihood -16425.807776, best rearrangement setting 13
Bootstrap[229]: Time 20.642066 seconds, bootstrap likelihood -16879.960943, best rearrangement setting 8
Bootstrap[230]: Time 19.769875 seconds, bootstrap likelihood -18259.702923, best rearrangement setting 5
Bootstrap[231]: Time 18.837977 seconds, bootstrap likelihood -17750.364556, best rearrangement setting 6
Bootstrap[232]: Time 17.693949 seconds, bootstrap likelihood -16993.495237, best rearrangement setting 13
Bootstrap[233]: Time 20.322426 seconds, bootstrap likelihood -17219.952490, best rearrangement setting 12
Bootstrap[234]: Time 17.861650 seconds, bootstrap likelihood -16871.704813, best rearrangement setting 11
Bootstrap[235]: Time 19.546846 seconds, bootstrap likelihood -15730.897633, best rearrangement setting 13
Bootstrap[236]: Time 19.787873 seconds, bootstrap likelihood -17204.191320, best rearrangement setting 6
Bootstrap[237]: Time 18.847226 seconds, bootstrap likelihood -17504.376302, best rearrangement setting 14
Bootstrap[238]: Time 18.900154 seconds, bootstrap likelihood -17576.727269, best rearrangement setting 15
Bootstrap[239]: Time 18.007421 seconds, bootstrap likelihood -16873.842513, best rearrangement setting 15
Bootstrap[240]: Time 17.224738 seconds, bootstrap likelihood -17098.769819, best rearrangement setting 7
Bootstrap[241]: Time 20.054580 seconds, bootstrap likelihood -17289.778112, best rearrangement setting 9
Bootstrap[242]: Time 21.286014 seconds, bootstrap likelihood -18290.420708, best rearrangement setting 15
Bootstrap[243]: Time 18.791339 seconds, bootstrap likelihood -16766.594286, best rearrangement setting 11
Bootstrap[244]: Time 19.359882 seconds, bootstrap likelihood -17300.048642, best rearrangement setting 7
Bootstrap[245]: Time 21.783014 seconds, bootstrap likelihood -16904.047254, best rearrangement setting 15
Bootstrap[246]: Time 18.873203 seconds, bootstrap likelihood -17422.696538, best rearrangement setting 12
Bootstrap[247]: Time 18.091209 seconds, bootstrap likelihood -16634.327638, best rearrangement setting 9
Bootstrap[248]: Time 21.249015 seconds, bootstrap likelihood -17727.604726, best rearrangement setting 7
Bootstrap[249]: Time 19.365901 seconds, bootstrap likelihood -17688.896803, best rearrangement setting 13
Bootstrap[250]: Time 19.316587 seconds, bootstrap likelihood -16202.947802, best rearrangement setting 14
Bootstrap[251]: Time 18.927254 seconds, bootstrap likelihood -16654.788996, best rearrangement setting 9
Bootstrap[252]: Time 21.467706 seconds, bootstrap likelihood -17223.480431, best rearrangement setting 14
Bootstrap[253]: Time 19.219778 seconds, bootstrap likelihood -17057.202589, best rearrangement setting 13
Bootstrap[254]: Time 18.126040 seconds, bootstrap likelihood -16610.663346, best rearrangement setting 9
Bootstrap[255]: Time 18.788016 seconds, bootstrap likelihood -16836.275890, best rearrangement setting 9
Bootstrap[256]: Time 20.577291 seconds, bootstrap likelihood -17378.836553, best rearrangement setting 13
Bootstrap[257]: Time 17.528556 seconds, bootstrap likelihood -16928.181723, best rearrangement setting 11
Bootstrap[258]: Time 19.883045 seconds, bootstrap likelihood -16224.003172, best rearrangement setting 14
Bootstrap[259]: Time 17.892223 seconds, bootstrap likelihood -17001.173145, best rearrangement setting 14
Bootstrap[260]: Time 21.589320 seconds, bootstrap likelihood -17887.157975, best rearrangement setting 9
